Date,Location,nursultan,almaty,Latitude,Longitude,Number of Protesters,Number of Arrests,Type,protest_type,Issue 1,issue1,Issue 2,issue2,Issue 3,issue3,Groups Linked,Groups Linked 2,groups_linked,Target 1,Target 2,Target Type,target_type,Response 1,response1,Response 2,response2,Source,Source Type,Description
1 December 2020,Shymkent,0,0,42.357992,69.623416,25,0,Rally,Rally,Human Rights,Human Rights,,,,,,,0,National Government ,,National Government,National Government,Nothing,Neutral,,,https://www.arnapress.kz/obshchestvo/210443-vich-inficirovannye-podrostki-proveli-akciyu-v-shymkente?news=1,Online Search,"HIV-infected teenagers gathered in Shymkent in protest of discrimination of citizens with HIV in the country, calling for the state and public organizations to raise awareness on HIV disease around the nation."
30 November 2020,Aktobe,0,0,50.289886,57.076891,30,0,Rally,Rally,Utilities,Government Services,,,,,,,0,Local Government,,Local Government,Local Government,Meeting,Constructive,Promise,Constructive,https://www.youtube.com/watch?v=OCj1dhtczPw&list=PLn2OyECVOtB_WuzON5KUp4QKDunu4W09V&index=11&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,"Residents of the Zhana Konys -3 neighborhood in Aktobe protested near their newly built residential properties, demanding the city authorities provide natural gas, power and water supply to their households."
30 November 2020,Esik,0,0,43.375129,77.445891,10,0,Rally,Rally,Utilities,Government Services,,,,,,,0,Local Government,,Local Government,Local Government,Meeting,Constructive,,,https://www.youtube.com/watch?v=JOK2PfZXuQI&list=PLn2OyECVOtB_WuzON5KUp4QKDunu4W09V&index=2&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Residents of the newly-built apartment building protested outside their homes in Esik demanding the local authorities provide heat supply to their apartments.
30 November 2020,Karaganda,0,0,49.813413,73.114452,20,0,Rally,Rally,Income,Livelihood,,,,,,,0,LLP Beauty KRG,,Business,Local Non-Gov Actor,Nothing,Neutral,,,https://www.youtube.com/watch?v=ueVOca4CVpg&list=PLn2OyECVOtB-eflHzMleUcLKu1P5jrNVF&index=4&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Employees of a cosmetic surgery clinic protested outside their office in Karaganda demanding back pay for months of work.
29 November 2020,Kainar,0,0,43.477056,77.078712,30,0,Rally,Rally,Utilities,Government Services,,,,,,,0,Local Government ,,Local Government,Local Government,Nothing,Neutral,,,https://www.youtube.com/watch?v=5jaEpPvaRbw,Online Search,"Residents of Ali-2 co-op community near the village of Kainar in Talgar district of Almaty region protested near their homes against the planned cut of electricity supply to their households after a fraudulent billing incident, which protesters argued must be addressed by the local authorities to avoid power outage."
28 November 2020,Almaty,0,1,43.252241,76.90075,15,0,Rally,Rally,Environment,Environment & Resource Extraction,Development,Property & Land,,,,,0,Sulpak Supermarket Chain,,Business,Local Non-Gov Actor,Promise,Constructive,,,https://www.youtube.com/watch?v=9uA0mm1dB9o,Online Search,"Environmental activists protested outside a supermarket on Tole Bi street in Almaty against the illegal removal of trees by the supermarket's contractors, calling for a boycott of the retail chain."
27 November 2020,Baltabay,0,0,43.504545,77.546007,45,0,Rally,Rally,Environment,Environment & Resource Extraction,Extractive Industries,Environment & Resource Extraction,,,,,0,Local Government ,Buisiness ,Local Government,Local Government,Monitoring,Cautious,,,https://www.youtube.com/watch?v=5dlGUv_HK7k&list=PLn2OyECVOtB-41g7JF4JRivNoylZKM3Vo&index=3&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,"Residents of Baltabay village protested against the nearby quarry out of safety concerns for villagers well-being, livestock and home properties, demanding the local authorities shut down the operation until further notice."
27 November 2020,Uralsk,0,0,51.255192,51.435638,5,0,Rally,Rally,Covid-19,Covid-19,Income,Livelihood,,,,,0,National Government ,,National Government,National Government,Nothing,Neutral,,,https://www.uralskweek.kz/2020/11/27/my-pereboleli-koronavirusom-zarazivshis-na-rabochem-meste-a-vyplat-ne-poluchili-vozmushhyonnye-vrachi-v-uralske-video/,Online Search,"Medics and personnel of the city clinic in Uralsk gathered outside the facility demanding benefits and extra pay for their service during coronavirus quarantine in the country. Protesters complained they were not included in the category list for benefits even though medics were infected with the virus during the first wave, calling for the country's government to address their grievances."
27 November 2020,Urjar,0,0,47.08003,81.608862,15,0,Rally,Rally,Labor,Livelihood,,,,,,,0,District Hospital's Chief Doctor ,,Individual,Local Non-Gov Actor,Monitoring,Cautious,,,https://www.youtube.com/watch?v=pxjnSkJtiwA&list=PLn2OyECVOtB-41g7JF4JRivNoylZKM3Vo&index=5&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,"Personnel of the Urzhar district hospital protested on the premises against their chief doctor, demanding his removal or else protesters refuse to work under his leadership."
25 November 2020,Almaty,0,1,43.269737,76.967887,30,0,Rally,Rally,Covid-19,Covid-19,Income,Livelihood,,,,,0,Kala Jarygy,,Business,Local Non-Gov Actor,Nothing,Neutral,,,https://www.ktk.kz/ru/news/video/2020/11/25/165398/?utm_source=yxnews&utm_medium=desktop,Online Search,Sanitation workers of the private company protested outside its office in Almaty demanding back pay for weeks of coronavirus disinfection labor within city limits.
25 November 2020,Nur-Sultan (Astana),1,0,51.128187,71.441579,20,0,Rally,Rally,Welfare,Government Services,Property,Property & Land,,,,,0,National Government ,,National Government,National Government,Nothing,Neutral,,,https://rus.azattyq.org/a/kazakhstan-nur-sultan-mothers-letter-to-speaker-nigmatulin/30968526.html,Online Search,About 20 female protesters gathered outside the country's parliament in Nur-Sultan demanding subsidized housing for their families. Protesters complained they have been on the waiting list for eligible households for up to 20 years.
24 November 2020,Almaty,0,1,43.342223,76.816503,20,0,Roadblock,Disruptive,Utilities,Government Services,,,,,,,0,Local Government ,,Local Government,Local Government,Promise,Constructive,,,https://www.youtube.com/watch?v=-CzcOsSugMs&list=PLn2OyECVOtB9nt9144LMQXSLYTKMkOSMB&index=8&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,"Residents of the Madaniyet micro-district in Almaty blocked the nearby freeway in protest of bad roads, no school for local children and lack of electricity supply in the area, demanding the city authorities fix the social issues."
24 November 2020,Shymkent,0,0,42.31932,69.59102,20,0,Rally,Rally,Welfare,Government Services,,,,,,,0,Local Government ,,Local Government,Local Government,Nothing,Neutral,,,https://www.youtube.com/watch?v=D2Oe_pmSBo0&list=PLn2OyECVOtB9nt9144LMQXSLYTKMkOSMB&index=10&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Female protesters demonstrated outside Shymkent akimat demanding a meeting with a Mayor to discuss social assistance for the households with multiple dependents and subsidized housing.
24 November 2020,Taraz,0,0,42.90426,71.33165,10,0,Rally,Rally,Utilities,Government Services,,,,,,,0,Heat Carrying Company,,Business,Local Non-Gov Actor,Nothing,Neutral,,,https://www.youtube.com/watch?v=o1P3-X1A6bQ&list=PLn2OyECVOtB9nt9144LMQXSLYTKMkOSMB&index=11&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,"Homeowners protested outside their apartment building in Taraz against the lack of heat supply, demanding the city authorities intervene to fix the issue and address the heating supply company's poor performance."
24 November 2020,Turgusun,0,0,49.770126,84.007346,13,0,Rally,Rally,Labor,Livelihood,Income,Livelihood,,,,,0,Construction Company,Hydroelectric power company,Business,Local Non-Gov Actor,Promise,Constructive,,,https://www.youtube.com/watch?v=_Q-hDbz5RTQ&list=PLn2OyECVOtB9nt9144LMQXSLYTKMkOSMB&index=9&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Workers of a construction company protested at the work station near the village of Turgusun demanding owed wages for several months and accusing their employer of tax avoidance.
23 November 2020,Semey,0,0,50.391304,80.233955,20,0,Rally,Rally,Development,Property & Land,,,,,,,0,Local Government,,Local Government,Local Government,Nothing,Neutral,,,https://www.youtube.com/watch?v=Wp4__6waizw,Online Search,"Residents of Semey's 15th micro-district protested outside their homes against the construction of the multi-storey building in their backyard, demanding the city administration address protesters' concerns regarding infrastructure accessibility in the neighborhood."
23 November 2020,Shymkent,0,0,42.319174,69.590972,50,0,Rally,Rally,Welfare,Government Services,Property,Property & Land,,,,,0,Local Government,,Local Government,Local Government,Nothing,Neutral,,,https://rus.azattyq.org/a/shymkent-akimat-mothers-demand-to-solve-social-problems-23112020/30964702.html,Online Search,About 50 female protesters demonstrated outside the Shymkent akimat demanding a meeting with a Mayor to ask for social assistance and subsidized housing for households with large families.
21 November 2020,Almaty,0,1,43.243844,76.898541,70,0,Rally,Rally,Animal Rights,Other,,,,,,,0,National Government ,,National Government,National Government,Nothing,Neutral,,,"https://www.youtube.com/watch?v=Chh-wjx3RcE
https://bureau.kz/novosti/borba-za-prava-zhivotnyh-kak-sostavnaya-chast-borby-za-prava-cheloveka/",Online Search,"Animal rights activists protested in the Mahatma Gandhi park in Almaty against animal cruelty, demanding the country's government introduce harsher punishment for cruel treatment of animals in Kazakhstan."
20 November 2020,Almaty,0,1,43.233984,76.953945,1,1,Rally,Rally,Human Rights,Human Rights,Gender Issues,Human Rights,,,,,0,National Government ,US Government,National Government,National Government,Arrests,Violent,,,https://rus.azattyq.org/a/30960572.html,Online Search,"Local activist Mikhail Seysebaev staged a one man picket outside of the US consulate in Almaty to raise concerns about the situation for LGBTI people in the country. He was arrested for staging an ""illegal"" protest."
20 November 2020,Almaty,0,1,43.317637,76.833082,10,0,Rally,Rally,Income,Livelihood,Covid-19,Covid-19,,,,,0,Local Government,,Local Government,Local Government,Meeting,Constructive,,,https://www.youtube.com/watch?v=h770RYxmUB8,Online Search,"Ambulance drivers protested on the fleet garage premises in Almaty against paying traffic fines and buying auto parts out of their own pockets, demanding the health authorities address their grievances."
20 November 2020,Balpyk Bi,0,0,44.900126,78.225241,5,0,Rally,Rally,Labor,Livelihood,,,,,,,0,Head of the heating plant ,Local government ,Business,Local Non-Gov Actor,Promise,Constructive,,,https://www.youtube.com/watch?v=QUrjlvjLox8&list=PLn2OyECVOtB8thRazKT2j-0m5OEPb-IL6&index=11&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Workers of the heating plant in Balpyk Bi township protested on the premises against forced labor incidents at work.
20 November 2020,Semey,0,0,50.401823,80.212253,10,0,Rally,Rally,Welfare,Government Services,,,,,,,0,University administration,,Organization,Local Non-Gov Actor,Nothing,Neutral,,,https://newtimes.kz/obshchestvo/120588-v-semee-studentov-gosuniversiteta-lishili-obrazovatelnykh-grantov,Online Search,University students and their parents gathered in Semey to protest canceled scholarship grants by the dean's office. The protesters complained they weren't given reasons for grant removal by the university officials.
19 November 2020,Aktobe,0,0,50.298743,57.135242,12,0,Strike,Disruptive,Labor,Livelihood,Income,Livelihood,,,,,0,Municipal Transit Company ,,Business,Local Non-Gov Actor,Meeting,Constructive,Nothing,Neutral,https://www.youtube.com/watch?v=D20rfYHZ5Tg&list=PLn2OyECVOtB_1FvB8i6m-9xo4eI_usONw&index=9&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Bus drivers of the municipal transit company in Aktobe protested on the premises demanding pay raise and better working conditions.
19 November 2020,Bestamak,0,0,50.047084,57.349813,200,0,Rally,Rally,Environment,Environment & Resource Extraction,,,,,,,0,Local Government,,Local Government,Local Government,Nothing,Neutral,,,https://www.youtube.com/watch?v=2CgHEV4uq_o,Online Search,"Residents of Bestamak village in Aktobe region protested against a nearby pig farm, demanding the local authorities shut down the farm."
19 November 2020,Nur-Sultan (Astana),1,0,51.165838,71.423467,10,0,Rally,Rally,Financial Sector,Finance,,,,,,,0,Business ,,Business,Local Non-Gov Actor,Meeting,Constructive,Promise,Constructive,https://www.youtube.com/watch?v=oMyWcthZXVQ&list=PLn2OyECVOtB_YmsbRFtGX_JFAVmaMAmdp&index=2&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,"Victims of a cosmetic surgery clinic gathered at the bank headquarters in Nur-Sultan demanding the financial institution assist protesters with their loans, which they took out to pay for the cosmetic procedures."
19 November 2020,Ust-Kamenogorsk,0,0,49.948759,82.628459,30,0,Rally,Rally,Covid-19,Covid-19,Income,Livelihood,,,,,0,Local Government,,Local Government,Local Government,Meeting,Constructive,Nothing,Neutral,https://www.youtube.com/watch?v=P1can1Ui3Jk&list=PLn2OyECVOtB_1FvB8i6m-9xo4eI_usONw&index=4&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Owners of the dining businesses and coffee shops protested outside the regional state administration's office in Ust-Kamenogorsk demanding the authorities allow them to operate under coronavirus quarantine restrictions in the city.
18 November 2020,Aralsk,0,0,46.813455,61.642862,10,0,Rally,Rally,Income,Livelihood,,,,,,,0,Daycare Management,,Business,Local Non-Gov Actor,Meeting,Constructive,Nothing,Neutral,https://www.youtube.com/watch?v=d8u4JDFKiY0&list=PLn2OyECVOtB9jgf74ur9R7d4569VPEFBL&index=9&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Workers of the Mereke pediatric daycare facility gathered outside their workplace in Aralsk demanding owed overtime pay.
18 November 2020,Lenger,0,0,42.182051,69.88212,15,0,Rally,Rally,Justice,Justice,Freedom of Expression,Human Rights,,,,,0,Law Enforcement,,Law Enforcement,Justice System,Nothing,Neutral,,,https://bureau.kz/novosti/slovo-i-delo/,Online Search,"Supporters of Kazakh journalist Lyazzat Asanova protested outside the court in Lenger township of Turkistan region, demanding her release from pre-trial detention."
18 November 2020,Nur-Sultan (Astana),1,0,51.166811,71.420032,10,0,Rally,Rally,Welfare,Government Services,,,,,,,0,Local Government,,Local Government,Local Government,Meeting,Constructive,,,https://www.youtube.com/watch?v=Yw3SYsZwbv4,Online Search,Protesters gathered at Nur-Sultan akimat demanding the city administration provide housing to families with handicapped children.
17 November 2020,Aktobe,0,0,50.30754,57.151429,10,0,Rally,Rally,Financial Sector,Finance,Corruption,Finance,,,,,0,Law Enforcement,Business,Law Enforcement,Justice System,Promise,Constructive,,,https://www.youtube.com/watch?v=Hkj44ebPwvc&list=PLn2OyECVOtB8eSVd1gj_SFFKIywFobKci&index=8&ab_channel=%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B1%D1%8E%D1%80%D0%BE31,ACLED,Victims of the home improvement material supply scheme protested in Aktobe demanding police investigate the store's former manager for fraudulent activity and recover their deposits.
17 November 2020,Koschi,0,0,50.972815,71.350973,15,0,Roadblock,Disruptive,Utilities,Government Services,,,,,,,0,Local Government,,Local Government,Local Government,Nothing,Neutral,,,https://newtimes.kz/obshchestvo/120398-bastuiushchie-zhiteli-kosshy-perekryli-tsentralnuiu-dorogu,Online Search,"Residents of Diamond Park, Chocolate, and Altyn Orda 3 neighborhoods in Koschi township of Aqmola region blocked the local road in protest of costly electric bills and poor supply of electricity, demanding the authorities lower power supply price and address frequent blackouts in the area."
